Generation,Best,Worst,Average
945,55,26,42.645833333333336
946,57,30,44.4375
947,56,27,42.708333333333336
948,59,24,42.895833333333336
949,54,10,40.4375
950,53,27,43.708333333333336
951,53,20,41.895833333333336
952,57,21,42.625
953,55,22,42.479166666666664
954,53,19,41.5
955,55,22,42.354166666666664
956,54,13,40.854166666666664
957,53,25,43.208333333333336
958,53,28,42.4375
959,57,32,43.833333333333336
960,54,25,43.604166666666664
961,55,29,42.5625
962,58,19,42.666666666666664
963,52,24,42.0
964,57,34,44.395833333333336
965,53,27,42.541666666666664
966,52,30,42.916666666666664
967,57,20,42.9375
968,54,23,44.041666666666664
969,53,32,43.9375
970,57,24,43.166666666666664
971,57,27,42.479166666666664
972,57,25,45.125
973,55,20,41.625
974,57,12,43.020833333333336
975,60,24,43.479166666666664
976,54,33,43.916666666666664
977,52,27,41.791666666666664
978,55,33,44.1875
979,56,24,43.833333333333336
980,58,28,42.625
981,53,31,43.8125
982,60,32,44.6875
983,52,12,43.25
984,53,21,43.875
985,60,31,44.083333333333336
986,53,31,43.541666666666664
987,61,29,42.854166666666664
988,51,27,43.020833333333336
989,62,29,43.104166666666664
990,59,19,43.104166666666664
991,58,24,42.4375
992,59,8,42.9375
993,59,32,42.583333333333336
994,56,30,45.854166666666664
995,58,23,44.9375
996,60,18,42.5
997,58,16,43.583333333333336
998,63,24,43.4375
999,59,27,43.979166666666664
1000,55,26,44.208333333333336
1001,55,18,43.25
1002,53,16,42.25
1003,55,31,44.25
1004,60,29,44.270833333333336
1005,62,26,44.541666666666664
1006,63,21,42.9375
1007,63,22,43.354166666666664
1008,63,7,45.625
1009,60,18,46.375
1010,68,23,50.770833333333336
1011,63,8,48.416666666666664
1012,70,30,51.5
1013,65,26,50.666666666666664
1014,64,22,52.0625
1015,65,25,49.6875
1016,68,31,52.9375
1017,68,28,52.645833333333336
1018,66,25,51.020833333333336
1019,66,28,51.333333333333336
1020,66,25,52.541666666666664
1021,67,26,52.104166666666664
1022,68,38,53.895833333333336
1023,66,36,53.5
1024,70,6,51.833333333333336
1025,65,7,51.604166666666664
1026,62,28,51.875
1027,64,12,51.8125
1028,65,37,53.479166666666664
1029,67,32,53.833333333333336
1030,64,34,52.520833333333336
1031,66,30,54.166666666666664
1032,64,32,54.125
1033,67,31,53.604166666666664
1034,67,31,53.958333333333336
1035,67,27,50.208333333333336
1036,65,39,53.916666666666664
1037,66,13,51.5625
1038,68,21,51.458333333333336
1039,65,22,50.0
1040,64,20,52.958333333333336
1041,66,37,54.208333333333336
1042,66,27,52.9375
1043,66,37,52.916666666666664
1044,67,25,50.916666666666664
1045,69,31,53.020833333333336
1046,63,32,50.0
1047,70,41,53.604166666666664
1048,67,35,53.708333333333336
1049,67,29,54.479166666666664
1050,66,40,52.895833333333336
1051,67,22,51.958333333333336
1052,69,38,52.625
1053,66,30,52.645833333333336
1054,66,39,55.708333333333336
1055,70,30,54.479166666666664
1056,67,35,54.083333333333336
1057,68,31,54.291666666666664
1058,64,34,53.354166666666664
1059,67,24,50.354166666666664
1060,64,30,54.0
1061,65,37,52.645833333333336
1062,66,36,53.041666666666664
1063,74,14,52.375
1064,69,21,52.354166666666664
1065,66,14,50.895833333333336
1066,65,29,55.125
1067,67,30,52.020833333333336
1068,65,41,54.458333333333336
1069,66,32,52.354166666666664
1070,65,17,53.104166666666664
1071,68,39,52.604166666666664
1072,70,37,54.291666666666664
1073,67,26,50.895833333333336
1074,66,38,55.541666666666664
