Generation,Best,Worst,Average
998,53,11,37.395833333333336
999,54,9,39.375
1000,53,7,39.520833333333336
1001,53,10,39.291666666666664
1002,59,12,39.625
1003,56,9,37.125
1004,52,10,36.604166666666664
1005,55,11,39.479166666666664
1006,50,13,39.4375
1007,53,5,37.375
1008,53,15,39.916666666666664
1009,54,9,39.833333333333336
1010,50,11,38.833333333333336
1011,56,10,40.229166666666664
1012,52,6,38.75
1013,54,13,41.770833333333336
1014,51,16,40.104166666666664
1015,52,7,36.895833333333336
1016,55,19,42.875
1017,53,7,41.145833333333336
1018,57,8,39.458333333333336
1019,56,13,38.875
1020,55,6,41.166666666666664
1021,53,9,37.229166666666664
1022,52,10,38.770833333333336
1023,57,7,39.166666666666664
1024,59,9,42.375
1025,58,8,41.791666666666664
1026,55,21,42.645833333333336
1027,59,9,39.395833333333336
1028,59,8,39.416666666666664
1029,59,10,40.4375
1030,54,7,39.979166666666664
1031,54,15,41.125
1032,55,27,42.4375
1033,58,9,39.4375
1034,51,18,39.395833333333336
1035,52,6,39.479166666666664
1036,58,10,42.0
1037,56,9,39.604166666666664
1038,54,8,40.333333333333336
1039,54,9,38.875
1040,54,18,40.729166666666664
1041,53,4,37.333333333333336
1042,60,8,34.083333333333336
1043,51,11,40.479166666666664
1044,53,23,39.8125
1045,55,19,43.0625
1046,58,8,37.791666666666664
1047,51,9,40.166666666666664
1048,53,9,41.1875
1049,57,14,40.375
1050,56,7,40.020833333333336
1051,55,7,40.270833333333336
1052,58,21,40.645833333333336
1053,54,12,40.395833333333336
1054,57,16,41.3125
1055,56,21,42.104166666666664
1056,56,14,39.875
1057,56,15,40.645833333333336
1058,56,11,39.770833333333336
1059,53,13,37.979166666666664
1060,55,10,39.041666666666664
1061,56,14,38.375
1062,53,16,38.416666666666664
1063,54,10,35.770833333333336
1064,55,8,38.354166666666664
1065,52,10,39.979166666666664
1066,56,8,37.479166666666664
1067,58,8,38.833333333333336
1068,53,14,38.875
1069,53,8,39.979166666666664
1070,56,8,41.4375
1071,53,9,40.604166666666664
1072,54,13,39.708333333333336
1073,51,11,37.3125
1074,56,6,38.8125
1075,56,13,39.125
1076,53,6,37.541666666666664
1077,52,9,38.375
